mapping,topology_scenario,arrival_scenario,initial_state,epsilon,epsilon_status,representation,reference_representation,feasibility_rule,feasible_periods,reference_feasible_periods,selected_period,reference_selected_period,selected_period_discrepancy,selected_period_delta,false_safe_periods,false_conservative_periods,false_safe_decision,false_conservative_decision,selected_scrub_operations_over_reporting_window
W-round-robin-interleaving,separated-three-cell-only,synthetic-hpp-constant,clean,0.7,experiment_parameter_not_project_requirement,L1,L1,wilson_ci_upper_le_epsilon,[],[],,,False,,[],[],False,False,
W-round-robin-interleaving,separated-three-cell-only,synthetic-hpp-constant,clean,0.7,experiment_parameter_not_project_requirement,L2-independent_word_marginals,L1,wilson_ci_upper_le_epsilon,[],[],,,False,,[],[],False,False,
W-round-robin-interleaving,separated-three-cell-only,synthetic-hpp-constant,clean,0.7,experiment_parameter_not_project_requirement,L3-U,L1,wilson_ci_upper_le_epsilon,"[0.5,1.0]",[],1.0,,True,,"[0.5,1.0]",[],True,False,4
W-round-robin-interleaving,separated-three-cell-only,synthetic-hpp-constant,non-clean-two-singletons,0.01,experiment_parameter_not_project_requirement,L0,L1,wilson_ci_upper_le_epsilon,[],[],,,False,,[],[],False,False,
W-round-robin-interleaving,separated-three-cell-only,synthetic-hpp-constant,non-clean-two-singletons,0.01,experiment_parameter_not_project_requirement,L1,L1,wilson_ci_upper_le_epsilon,[],[],,,False,,[],[],False,False,
W-round-robin-interleaving,separated-three-cell-only,synthetic-hpp-constant,non-clean-two-singletons,0.01,experiment_parameter_not_project_requirement,L2-independent_word_marginals,L1,wilson_ci_upper_le_epsilon,[],[],,,False,,[],[],False,False,
W-round-robin-interleaving,separated-three-cell-only,synthetic-hpp-constant,non-clean-two-singletons,0.01,experiment_parameter_not_project_requirement,L3-U,L1,wilson_ci_upper_le_epsilon,[],[],,,False,,[],[],False,False,
W-round-robin-interleaving,separated-three-cell-only,synthetic-hpp-constant,non-clean-two-singletons,0.025,experiment_parameter_not_project_requirement,L0,L1,wilson_ci_upper_le_epsilon,[],[],,,False,,[],[],False,False,
W-round-robin-interleaving,separated-three-cell-only,synthetic-hpp-constant,non-clean-two-singletons,0.025,experiment_parameter_not_project_requirement,L1,L1,wilson_ci_upper_le_epsilon,[],[],,,False,,[],[],False,False,
W-round-robin-interleaving,separated-three-cell-only,synthetic-hpp-constant,non-clean-two-singletons,0.025,experiment_parameter_not_project_requirement,L2-independent_word_marginals,L1,wilson_ci_upper_le_epsilon,[],[],,,False,,[],[],False,False,
W-round-robin-interleaving,separated-three-cell-only,synthetic-hpp-constant,non-clean-two-singletons,0.025,experiment_parameter_not_project_requirement,L3-U,L1,wilson_ci_upper_le_epsilon,[],[],,,False,,[],[],False,False,
W-round-robin-interleaving,separated-three-cell-only,synthetic-hpp-constant,non-clean-two-singletons,0.05,experiment_parameter_not_project_requirement,L0,L1,wilson_ci_upper_le_epsilon,[],[],,,False,,[],[],False,False,
W-round-robin-interleaving,separated-three-cell-only,synthetic-hpp-constant,non-clean-two-singletons,0.05,experiment_parameter_not_project_requirement,L1,L1,wilson_ci_upper_le_epsilon,[],[],,,False,,[],[],False,False,
W-round-robin-interleaving,separated-three-cell-only,synthetic-hpp-constant,non-clean-two-singletons,0.05,experiment_parameter_not_project_requirement,L2-independent_word_marginals,L1,wilson_ci_upper_le_epsilon,[],[],,,False,,[],[],False,False,
W-round-robin-interleaving,separated-three-cell-only,synthetic-hpp-constant,non-clean-two-singletons,0.05,experiment_parameter_not_project_requirement,L3-U,L1,wilson_ci_upper_le_epsilon,[],[],,,False,,[],[],False,False,
W-round-robin-interleaving,separated-three-cell-only,synthetic-hpp-constant,non-clean-two-singletons,0.1,experiment_parameter_not_project_requirement,L0,L1,wilson_ci_upper_le_epsilon,[],[],,,False,,[],[],False,False,
W-round-robin-interleaving,separated-three-cell-only,synthetic-hpp-constant,non-clean-two-singletons,0.1,experiment_parameter_not_project_requirement,L1,L1,wilson_ci_upper_le_epsilon,[],[],,,False,,[],[],False,False,
W-round-robin-interleaving,separated-three-cell-only,synthetic-hpp-constant,non-clean-two-singletons,0.1,experiment_parameter_not_project_requirement,L2-independent_word_marginals,L1,wilson_ci_upper_le_epsilon,[],[],,,False,,[],[],False,False,
W-round-robin-interleaving,separated-three-cell-only,synthetic-hpp-constant,non-clean-two-singletons,0.1,experiment_parameter_not_project_requirement,L3-U,L1,wilson_ci_upper_le_epsilon,[],[],,,False,,[],[],False,False,
W-round-robin-interleaving,separated-three-cell-only,synthetic-hpp-constant,non-clean-two-singletons,0.2,experiment_parameter_not_project_requirement,L0,L1,wilson_ci_upper_le_epsilon,[],[],,,False,,[],[],False,False,
W-round-robin-interleaving,separated-three-cell-only,synthetic-hpp-constant,non-clean-two-singletons,0.2,experiment_parameter_not_project_requirement,L1,L1,wilson_ci_upper_le_epsilon,[],[],,,False,,[],[],False,False,
W-round-robin-interleaving,separated-three-cell-only,synthetic-hpp-constant,non-clean-two-singletons,0.2,experiment_parameter_not_project_requirement,L2-independent_word_marginals,L1,wilson_ci_upper_le_epsilon,[],[],,,False,,[],[],False,False,
W-round-robin-interleaving,separated-three-cell-only,synthetic-hpp-constant,non-clean-two-singletons,0.2,experiment_parameter_not_project_requirement,L3-U,L1,wilson_ci_upper_le_epsilon,[],[],,,False,,[],[],False,False,
W-round-robin-interleaving,separated-three-cell-only,synthetic-hpp-constant,non-clean-two-singletons,0.35,experiment_parameter_not_project_requirement,L0,L1,wilson_ci_upper_le_epsilon,[],[],,,False,,[],[],False,False,
W-round-robin-interleaving,separated-three-cell-only,synthetic-hpp-constant,non-clean-two-singletons,0.35,experiment_parameter_not_project_requirement,L1,L1,wilson_ci_upper_le_epsilon,[],[],,,False,,[],[],False,False,
W-round-robin-interleaving,separated-three-cell-only,synthetic-hpp-constant,non-clean-two-singletons,0.35,experiment_parameter_not_project_requirement,L2-independent_word_marginals,L1,wilson_ci_upper_le_epsilon,[],[],,,False,,[],[],False,False,
W-round-robin-interleaving,separated-three-cell-only,synthetic-hpp-constant,non-clean-two-singletons,0.35,experiment_parameter_not_project_requirement,L3-U,L1,wilson_ci_upper_le_epsilon,[],[],,,False,,[],[],False,False,
W-round-robin-interleaving,separated-three-cell-only,synthetic-hpp-constant,non-clean-two-singletons,0.5,experiment_parameter_not_project_requirement,L0,L1,wilson_ci_upper_le_epsilon,[],[],,,False,,[],[],False,False,
W-round-robin-interleaving,separated-three-cell-only,synthetic-hpp-constant,non-clean-two-singletons,0.5,experiment_parameter_not_project_requirement,L1,L1,wilson_ci_upper_le_epsilon,[],[],,,False,,[],[],False,False,
W-round-robin-interleaving,separated-three-cell-only,synthetic-hpp-constant,non-clean-two-singletons,0.5,experiment_parameter_not_project_requirement,L2-independent_word_marginals,L1,wilson_ci_upper_le_epsilon,[],[],,,False,,[],[],False,False,
W-round-robin-interleaving,separated-three-cell-only,synthetic-hpp-constant,non-clean-two-singletons,0.5,experiment_parameter_not_project_requirement,L3-U,L1,wilson_ci_upper_le_epsilon,[],[],,,False,,[],[],False,False,
W-round-robin-interleaving,separated-three-cell-only,synthetic-hpp-constant,non-clean-two-singletons,0.7,experiment_parameter_not_project_requirement,L0,L1,wilson_ci_upper_le_epsilon,[],[],,,False,,[],[],False,False,
W-round-robin-interleaving,separated-three-cell-only,synthetic-hpp-constant,non-clean-two-singletons,0.7,experiment_parameter_not_project_requirement,L1,L1,wilson_ci_upper_le_epsilon,[],[],,,False,,[],[],False,False,
W-round-robin-interleaving,separated-three-cell-only,synthetic-hpp-constant,non-clean-two-singletons,0.7,experiment_parameter_not_project_requirement,L2-independent_word_marginals,L1,wilson_ci_upper_le_epsilon,[],[],,,False,,[],[],False,False,
W-round-robin-interleaving,separated-three-cell-only,synthetic-hpp-constant,non-clean-two-singletons,0.7,experiment_parameter_not_project_requirement,L3-U,L1,wilson_ci_upper_le_epsilon,[0.5],[],0.5,,True,,[0.5],[],True,False,8
W-round-robin-interleaving,separated-three-cell-only,synthetic-nhpp-low-then-high,clean,0.01,experiment_parameter_not_project_requirement,L0,L1,wilson_ci_upper_le_epsilon,[],[],,,False,,[],[],False,False,
W-round-robin-interleaving,separated-three-cell-only,synthetic-nhpp-low-then-high,clean,0.01,experiment_parameter_not_project_requirement,L1,L1,wilson_ci_upper_le_epsilon,[],[],,,False,,[],[],False,False,
W-round-robin-interleaving,separated-three-cell-only,synthetic-nhpp-low-then-high,clean,0.01,experiment_parameter_not_project_requirement,L2-independent_word_marginals,L1,wilson_ci_upper_le_epsilon,[],[],,,False,,[],[],False,False,
W-round-robin-interleaving,separated-three-cell-only,synthetic-nhpp-low-then-high,clean,0.01,experiment_parameter_not_project_requirement,L3-U,L1,wilson_ci_upper_le_epsilon,[],[],,,False,,[],[],False,False,
W-round-robin-interleaving,separated-three-cell-only,synthetic-nhpp-low-then-high,clean,0.025,experiment_parameter_not_project_requirement,L0,L1,wilson_ci_upper_le_epsilon,[],[],,,False,,[],[],False,False,
W-round-robin-interleaving,separated-three-cell-only,synthetic-nhpp-low-then-high,clean,0.025,experiment_parameter_not_project_requirement,L1,L1,wilson_ci_upper_le_epsilon,[],[],,,False,,[],[],False,False,
W-round-robin-interleaving,separated-three-cell-only,synthetic-nhpp-low-then-high,clean,0.025,experiment_parameter_not_project_requirement,L2-independent_word_marginals,L1,wilson_ci_upper_le_epsilon,[],[],,,False,,[],[],False,False,
W-round-robin-interleaving,separated-three-cell-only,synthetic-nhpp-low-then-high,clean,0.025,experiment_parameter_not_project_requirement,L3-U,L1,wilson_ci_upper_le_epsilon,[],[],,,False,,[],[],False,False,
W-round-robin-interleaving,separated-three-cell-only,synthetic-nhpp-low-then-high,clean,0.05,experiment_parameter_not_project_requirement,L0,L1,wilson_ci_upper_le_epsilon,[],[],,,False,,[],[],False,False,
W-round-robin-interleaving,separated-three-cell-only,synthetic-nhpp-low-then-high,clean,0.05,experiment_parameter_not_project_requirement,L1,L1,wilson_ci_upper_le_epsilon,[],[],,,False,,[],[],False,False,
W-round-robin-interleaving,separated-three-cell-only,synthetic-nhpp-low-then-high,clean,0.05,experiment_parameter_not_project_requirement,L2-independent_word_marginals,L1,wilson_ci_upper_le_epsilon,[],[],,,False,,[],[],False,False,
W-round-robin-interleaving,separated-three-cell-only,synthetic-nhpp-low-then-high,clean,0.05,experiment_parameter_not_project_requirement,L3-U,L1,wilson_ci_upper_le_epsilon,[],[],,,False,,[],[],False,False,
W-round-robin-interleaving,separated-three-cell-only,synthetic-nhpp-low-then-high,clean,0.1,experiment_parameter_not_project_requirement,L0,L1,wilson_ci_upper_le_epsilon,[],[],,,False,,[],[],False,False,
W-round-robin-interleaving,separated-three-cell-only,synthetic-nhpp-low-then-high,clean,0.1,experiment_parameter_not_project_requirement,L1,L1,wilson_ci_upper_le_epsilon,[],[],,,False,,[],[],False,False,
W-round-robin-interleaving,separated-three-cell-only,synthetic-nhpp-low-then-high,clean,0.1,experiment_parameter_not_project_requirement,L2-independent_word_marginals,L1,wilson_ci_upper_le_epsilon,[],[],,,False,,[],[],False,False,
W-round-robin-interleaving,separated-three-cell-only,synthetic-nhpp-low-then-high,clean,0.1,experiment_parameter_not_project_requirement,L3-U,L1,wilson_ci_upper_le_epsilon,[],[],,,False,,[],[],False,False,
W-round-robin-interleaving,separated-three-cell-only,synthetic-nhpp-low-then-high,clean,0.2,experiment_parameter_not_project_requirement,L0,L1,wilson_ci_upper_le_epsilon,[],[],,,False,,[],[],False,False,
W-round-robin-interleaving,separated-three-cell-only,synthetic-nhpp-low-then-high,clean,0.2,experiment_parameter_not_project_requirement,L1,L1,wilson_ci_upper_le_epsilon,[],[],,,False,,[],[],False,False,
W-round-robin-interleaving,separated-three-cell-only,synthetic-nhpp-low-then-high,clean,0.2,experiment_parameter_not_project_requirement,L2-independent_word_marginals,L1,wilson_ci_upper_le_epsilon,[],[],,,False,,[],[],False,False,
W-round-robin-interleaving,separated-three-cell-only,synthetic-nhpp-low-then-high,clean,0.2,experiment_parameter_not_project_requirement,L3-U,L1,wilson_ci_upper_le_epsilon,[],[],,,False,,[],[],False,False,
W-round-robin-interleaving,separated-three-cell-only,synthetic-nhpp-low-then-high,clean,0.35,experiment_parameter_not_project_requirement,L0,L1,wilson_ci_upper_le_epsilon,[],[],,,False,,[],[],False,False,
W-round-robin-interleaving,separated-three-cell-only,synthetic-nhpp-low-then-high,clean,0.35,experiment_parameter_not_project_requirement,L1,L1,wilson_ci_upper_le_epsilon,[],[],,,False,,[],[],False,False,
W-round-robin-interleaving,separated-three-cell-only,synthetic-nhpp-low-then-high,clean,0.35,experiment_parameter_not_project_requirement,L2-independent_word_marginals,L1,wilson_ci_upper_le_epsilon,[],[],,,False,,[],[],False,False,
W-round-robin-interleaving,separated-three-cell-only,synthetic-nhpp-low-then-high,clean,0.35,experiment_parameter_not_project_requirement,L3-U,L1,wilson_ci_upper_le_epsilon,[],[],,,False,,[],[],False,False,
W-round-robin-interleaving,separated-three-cell-only,synthetic-nhpp-low-then-high,clean,0.5,experiment_parameter_not_project_requirement,L0,L1,wilson_ci_upper_le_epsilon,[],[],,,False,,[],[],False,False,
W-round-robin-interleaving,separated-three-cell-only,synthetic-nhpp-low-then-high,clean,0.5,experiment_parameter_not_project_requirement,L1,L1,wilson_ci_upper_le_epsilon,[],[],,,False,,[],[],False,False,
W-round-robin-interleaving,separated-three-cell-only,synthetic-nhpp-low-then-high,clean,0.5,experiment_parameter_not_project_requirement,L2-independent_word_marginals,L1,wilson_ci_upper_le_epsilon,[],[],,,False,,[],[],False,False,
W-round-robin-interleaving,separated-three-cell-only,synthetic-nhpp-low-then-high,clean,0.5,experiment_parameter_not_project_requirement,L3-U,L1,wilson_ci_upper_le_epsilon,[],[],,,False,,[],[],False,False,
W-round-robin-interleaving,separated-three-cell-only,synthetic-nhpp-low-then-high,clean,0.7,experiment_parameter_not_project_requirement,L0,L1,wilson_ci_upper_le_epsilon,[],[],,,False,,[],[],False,False,
W-round-robin-interleaving,separated-three-cell-only,synthetic-nhpp-low-then-high,clean,0.7,experiment_parameter_not_project_requirement,L1,L1,wilson_ci_upper_le_epsilon,[],[],,,False,,[],[],False,False,
W-round-robin-interleaving,separated-three-cell-only,synthetic-nhpp-low-then-high,clean,0.7,experiment_parameter_not_project_requirement,L2-independent_word_marginals,L1,wilson_ci_upper_le_epsilon,[],[],,,False,,[],[],False,False,
W-round-robin-interleaving,separated-three-cell-only,synthetic-nhpp-low-then-high,clean,0.7,experiment_parameter_not_project_requirement,L3-U,L1,wilson_ci_upper_le_epsilon,[0.5],[],0.5,,True,,[0.5],[],True,False,8
W-round-robin-interleaving,separated-three-cell-only,synthetic-nhpp-low-then-high,non-clean-two-singletons,0.01,experiment_parameter_not_project_requirement,L0,L1,wilson_ci_upper_le_epsilon,[],[],,,False,,[],[],False,False,
W-round-robin-interleaving,separated-three-cell-only,synthetic-nhpp-low-then-high,non-clean-two-singletons,0.01,experiment_parameter_not_project_requirement,L1,L1,wilson_ci_upper_le_epsilon,[],[],,,False,,[],[],False,False,
W-round-robin-interleaving,separated-three-cell-only,synthetic-nhpp-low-then-high,non-clean-two-singletons,0.01,experiment_parameter_not_project_requirement,L2-independent_word_marginals,L1,wilson_ci_upper_le_epsilon,[],[],,,False,,[],[],False,False,
W-round-robin-interleaving,separated-three-cell-only,synthetic-nhpp-low-then-high,non-clean-two-singletons,0.01,experiment_parameter_not_project_requirement,L3-U,L1,wilson_ci_upper_le_epsilon,[],[],,,False,,[],[],False,False,
W-round-robin-interleaving,separated-three-cell-only,synthetic-nhpp-low-then-high,non-clean-two-singletons,0.025,experiment_parameter_not_project_requirement,L0,L1,wilson_ci_upper_le_epsilon,[],[],,,False,,[],[],False,False,
W-round-robin-interleaving,separated-three-cell-only,synthetic-nhpp-low-then-high,non-clean-two-singletons,0.025,experiment_parameter_not_project_requirement,L1,L1,wilson_ci_upper_le_epsilon,[],[],,,False,,[],[],False,False,
W-round-robin-interleaving,separated-three-cell-only,synthetic-nhpp-low-then-high,non-clean-two-singletons,0.025,experiment_parameter_not_project_requirement,L2-independent_word_marginals,L1,wilson_ci_upper_le_epsilon,[],[],,,False,,[],[],False,False,
W-round-robin-interleaving,separated-three-cell-only,synthetic-nhpp-low-then-high,non-clean-two-singletons,0.025,experiment_parameter_not_project_requirement,L3-U,L1,wilson_ci_upper_le_epsilon,[],[],,,False,,[],[],False,False,
W-round-robin-interleaving,separated-three-cell-only,synthetic-nhpp-low-then-high,non-clean-two-singletons,0.05,experiment_parameter_not_project_requirement,L0,L1,wilson_ci_upper_le_epsilon,[],[],,,False,,[],[],False,False,
W-round-robin-interleaving,separated-three-cell-only,synthetic-nhpp-low-then-high,non-clean-two-singletons,0.05,experiment_parameter_not_project_requirement,L1,L1,wilson_ci_upper_le_epsilon,[],[],,,False,,[],[],False,False,
W-round-robin-interleaving,separated-three-cell-only,synthetic-nhpp-low-then-high,non-clean-two-singletons,0.05,experiment_parameter_not_project_requirement,L2-independent_word_marginals,L1,wilson_ci_upper_le_epsilon,[],[],,,False,,[],[],False,False,
W-round-robin-interleaving,separated-three-cell-only,synthetic-nhpp-low-then-high,non-clean-two-singletons,0.05,experiment_parameter_not_project_requirement,L3-U,L1,wilson_ci_upper_le_epsilon,[],[],,,False,,[],[],False,False,
W-round-robin-interleaving,separated-three-cell-only,synthetic-nhpp-low-then-high,non-clean-two-singletons,0.1,experiment_parameter_not_project_requirement,L0,L1,wilson_ci_upper_le_epsilon,[],[],,,False,,[],[],False,False,
W-round-robin-interleaving,separated-three-cell-only,synthetic-nhpp-low-then-high,non-clean-two-singletons,0.1,experiment_parameter_not_project_requirement,L1,L1,wilson_ci_upper_le_epsilon,[],[],,,False,,[],[],False,False,
W-round-robin-interleaving,separated-three-cell-only,synthetic-nhpp-low-then-high,non-clean-two-singletons,0.1,experiment_parameter_not_project_requirement,L2-independent_word_marginals,L1,wilson_ci_upper_le_epsilon,[],[],,,False,,[],[],False,False,
W-round-robin-interleaving,separated-three-cell-only,synthetic-nhpp-low-then-high,non-clean-two-singletons,0.1,experiment_parameter_not_project_requirement,L3-U,L1,wilson_ci_upper_le_epsilon,[],[],,,False,,[],[],False,False,
W-round-robin-interleaving,separated-three-cell-only,synthetic-nhpp-low-then-high,non-clean-two-singletons,0.2,experiment_parameter_not_project_requirement,L0,L1,wilson_ci_upper_le_epsilon,[],[],,,False,,[],[],False,False,
W-round-robin-interleaving,separated-three-cell-only,synthetic-nhpp-low-then-high,non-clean-two-singletons,0.2,experiment_parameter_not_project_requirement,L1,L1,wilson_ci_upper_le_epsilon,[],[],,,False,,[],[],False,False,
W-round-robin-interleaving,separated-three-cell-only,synthetic-nhpp-low-then-high,non-clean-two-singletons,0.2,experiment_parameter_not_project_requirement,L2-independent_word_marginals,L1,wilson_ci_upper_le_epsilon,[],[],,,False,,[],[],False,False,
W-round-robin-interleaving,separated-three-cell-only,synthetic-nhpp-low-then-high,non-clean-two-singletons,0.2,experiment_parameter_not_project_requirement,L3-U,L1,wilson_ci_upper_le_epsilon,[],[],,,False,,[],[],False,False,
W-round-robin-interleaving,separated-three-cell-only,synthetic-nhpp-low-then-high,non-clean-two-singletons,0.35,experiment_parameter_not_project_requirement,L0,L1,wilson_ci_upper_le_epsilon,[],[],,,False,,[],[],False,False,
W-round-robin-interleaving,separated-three-cell-only,synthetic-nhpp-low-then-high,non-clean-two-singletons,0.35,experiment_parameter_not_project_requirement,L1,L1,wilson_ci_upper_le_epsilon,[],[],,,False,,[],[],False,False,
W-round-robin-interleaving,separated-three-cell-only,synthetic-nhpp-low-then-high,non-clean-two-singletons,0.35,experiment_parameter_not_project_requirement,L2-independent_word_marginals,L1,wilson_ci_upper_le_epsilon,[],[],,,False,,[],[],False,False,
W-round-robin-interleaving,separated-three-cell-only,synthetic-nhpp-low-then-high,non-clean-two-singletons,0.35,experiment_parameter_not_project_requirement,L3-U,L1,wilson_ci_upper_le_epsilon,[],[],,,False,,[],[],False,False,
W-round-robin-interleaving,separated-three-cell-only,synthetic-nhpp-low-then-high,non-clean-two-singletons,0.5,experiment_parameter_not_project_requirement,L0,L1,wilson_ci_upper_le_epsilon,[],[],,,False,,[],[],False,False,
W-round-robin-interleaving,separated-three-cell-only,synthetic-nhpp-low-then-high,non-clean-two-singletons,0.5,experiment_parameter_not_project_requirement,L1,L1,wilson_ci_upper_le_epsilon,[],[],,,False,,[],[],False,False,
W-round-robin-interleaving,separated-three-cell-only,synthetic-nhpp-low-then-high,non-clean-two-singletons,0.5,experiment_parameter_not_project_requirement,L2-independent_word_marginals,L1,wilson_ci_upper_le_epsilon,[],[],,,False,,[],[],False,False,
W-round-robin-interleaving,separated-three-cell-only,synthetic-nhpp-low-then-high,non-clean-two-singletons,0.5,experiment_parameter_not_project_requirement,L3-U,L1,wilson_ci_upper_le_epsilon,[],[],,,False,,[],[],False,False,
W-round-robin-interleaving,separated-three-cell-only,synthetic-nhpp-low-then-high,non-clean-two-singletons,0.7,experiment_parameter_not_project_requirement,L0,L1,wilson_ci_upper_le_epsilon,[],[],,,False,,[],[],False,False,
W-round-robin-interleaving,separated-three-cell-only,synthetic-nhpp-low-then-high,non-clean-two-singletons,0.7,experiment_parameter_not_project_requirement,L1,L1,wilson_ci_upper_le_epsilon,[],[],,,False,,[],[],False,False,
W-round-robin-interleaving,separated-three-cell-only,synthetic-nhpp-low-then-high,non-clean-two-singletons,0.7,experiment_parameter_not_project_requirement,L2-independent_word_marginals,L1,wilson_ci_upper_le_epsilon,[],[],,,False,,[],[],False,False,
W-round-robin-interleaving,separated-three-cell-only,synthetic-nhpp-low-then-high,non-clean-two-singletons,0.7,experiment_parameter_not_project_requirement,L3-U,L1,wilson_ci_upper_le_epsilon,[0.5],[],0.5,,True,,[0.5],[],True,False,8
W-round-robin-interleaving,single-cell-only,synthetic-hpp-constant,clean,0.01,experiment_parameter_not_project_requirement,L0,L1,wilson_ci_upper_le_epsilon,[],[],,,False,,[],[],False,False,
W-round-robin-interleaving,single-cell-only,synthetic-hpp-constant,clean,0.01,experiment_parameter_not_project_requirement,L1,L1,wilson_ci_upper_le_epsilon,[],[],,,False,,[],[],False,False,
W-round-robin-interleaving,single-cell-only,synthetic-hpp-constant,clean,0.01,experiment_parameter_not_project_requirement,L2-independent_word_marginals,L1,wilson_ci_upper_le_epsilon,[],[],,,False,,[],[],False,False,
W-round-robin-interleaving,single-cell-only,synthetic-hpp-constant,clean,0.01,experiment_parameter_not_project_requirement,L3-U,L1,wilson_ci_upper_le_epsilon,[],[],,,False,,[],[],False,False,
W-round-robin-interleaving,single-cell-only,synthetic-hpp-constant,clean,0.025,experiment_parameter_not_project_requirement,L0,L1,wilson_ci_upper_le_epsilon,[],[],,,False,,[],[],False,False,
W-round-robin-interleaving,single-cell-only,synthetic-hpp-constant,clean,0.025,experiment_parameter_not_project_requirement,L1,L1,wilson_ci_upper_le_epsilon,[],[],,,False,,[],[],False,False,
W-round-robin-interleaving,single-cell-only,synthetic-hpp-constant,clean,0.025,experiment_parameter_not_project_requirement,L2-independent_word_marginals,L1,wilson_ci_upper_le_epsilon,[],[],,,False,,[],[],False,False,
W-round-robin-interleaving,single-cell-only,synthetic-hpp-constant,clean,0.025,experiment_parameter_not_project_requirement,L3-U,L1,wilson_ci_upper_le_epsilon,[],[],,,False,,[],[],False,False,
W-round-robin-interleaving,single-cell-only,synthetic-hpp-constant,clean,0.05,experiment_parameter_not_project_requirement,L0,L1,wilson_ci_upper_le_epsilon,[],[],,,False,,[],[],False,False,
W-round-robin-interleaving,single-cell-only,synthetic-hpp-constant,clean,0.05,experiment_parameter_not_project_requirement,L1,L1,wilson_ci_upper_le_epsilon,[],[],,,False,,[],[],False,False,
W-round-robin-interleaving,single-cell-only,synthetic-hpp-constant,clean,0.05,experiment_parameter_not_project_requirement,L2-independent_word_marginals,L1,wilson_ci_upper_le_epsilon,[],[],,,False,,[],[],False,False,
W-round-robin-interleaving,single-cell-only,synthetic-hpp-constant,clean,0.05,experiment_parameter_not_project_requirement,L3-U,L1,wilson_ci_upper_le_epsilon,[],[],,,False,,[],[],False,False,
W-round-robin-interleaving,single-cell-only,synthetic-hpp-constant,clean,0.1,experiment_parameter_not_project_requirement,L0,L1,wilson_ci_upper_le_epsilon,[0.5],[0.5],0.5,0.5,False,0.0,[],[],False,False,8
W-round-robin-interleaving,single-cell-only,synthetic-hpp-constant,clean,0.1,experiment_parameter_not_project_requirement,L1,L1,wilson_ci_upper_le_epsilon,[0.5],[0.5],0.5,0.5,False,0.0,[],[],False,False,8
W-round-robin-interleaving,single-cell-only,synthetic-hpp-constant,clean,0.1,experiment_parameter_not_project_requirement,L2-independent_word_marginals,L1,wilson_ci_upper_le_epsilon,[0.5],[0.5],0.5,0.5,False,0.0,[],[],False,False,8
W-round-robin-interleaving,single-cell-only,synthetic-hpp-constant,clean,0.1,experiment_parameter_not_project_requirement,L3-U,L1,wilson_ci_upper_le_epsilon,[0.5],[0.5],0.5,0.5,False,0.0,[],[],False,False,8
W-round-robin-interleaving,single-cell-only,synthetic-hpp-constant,clean,0.2,experiment_parameter_not_project_requirement,L0,L1,wilson_ci_upper_le_epsilon,"[0.5,1.0]","[0.5,1.0]",1.0,1.0,False,0.0,[],[],False,False,4
W-round-robin-interleaving,single-cell-only,synthetic-hpp-constant,clean,0.2,experiment_parameter_not_project_requirement,L1,L1,wilson_ci_upper_le_epsilon,"[0.5,1.0]","[0.5,1.0]",1.0,1.0,False,0.0,[],[],False,False,4
W-round-robin-interleaving,single-cell-only,synthetic-hpp-constant,clean,0.2,experiment_parameter_not_project_requirement,L2-independent_word_marginals,L1,wilson_ci_upper_le_epsilon,"[0.5,1.0,2.0]","[0.5,1.0]",2.0,1.0,True,1.0,[2.0],[],True,False,2
W-round-robin-interleaving,single-cell-only,synthetic-hpp-constant,clean,0.2,experiment_parameter_not_project_requirement,L3-U,L1,wilson_ci_upper_le_epsilon,"[0.5,1.0]","[0.5,1.0]",1.0,1.0,False,0.0,[],[],False,False,4
W-round-robin-interleaving,single-cell-only,synthetic-hpp-constant,clean,0.35,experiment_parameter_not_project_requirement,L0,L1,wilson_ci_upper_le_epsilon,"[0.5,1.0,2.0,4.0]","[0.5,1.0,2.0,4.0]",4.0,4.0,False,0.0,[],[],False,False,1
W-round-robin-interleaving,single-cell-only,synthetic-hpp-constant,clean,0.35,experiment_parameter_not_project_requirement,L1,L1,wilson_ci_upper_le_epsilon,"[0.5,1.0,2.0,4.0]","[0.5,1.0,2.0,4.0]",4.0,4.0,False,0.0,[],[],False,False,1
W-round-robin-interleaving,single-cell-only,synthetic-hpp-constant,clean,0.35,experiment_parameter_not_project_requirement,L2-independent_word_marginals,L1,wilson_ci_upper_le_epsilon,"[0.5,1.0,2.0,4.0]","[0.5,1.0,2.0,4.0]",4.0,4.0,False,0.0,[],[],False,False,1
W-round-robin-interleaving,single-cell-only,synthetic-hpp-constant,clean,0.35,experiment_parameter_not_project_requirement,L3-U,L1,wilson_ci_upper_le_epsilon,"[0.5,1.0,2.0,4.0]","[0.5,1.0,2.0,4.0]",4.0,4.0,False,0.0,[],[],False,False,1
W-round-robin-interleaving,single-cell-only,synthetic-hpp-constant,clean,0.5,experiment_parameter_not_project_requirement,L0,L1,wilson_ci_upper_le_epsilon,"[0.5,1.0,2.0,4.0]","[0.5,1.0,2.0,4.0]",4.0,4.0,False,0.0,[],[],False,False,1
W-round-robin-interleaving,single-cell-only,synthetic-hpp-constant,clean,0.5,experiment_parameter_not_project_requirement,L1,L1,wilson_ci_upper_le_epsilon,"[0.5,1.0,2.0,4.0]","[0.5,1.0,2.0,4.0]",4.0,4.0,False,0.0,[],[],False,False,1
