timestamp_utc,duration_s,shield_mm,sigma_model,direction_scenario,scenario,mapping,nu_C_bit_DREG_s_1,r_bit_s_1,r_D_DREG_s_1,upstream_total_s_1
2026-01-19T19:10:00+00:00,300,10,main_loglog,central_mean,DREG,W32_seq,0.22121991425230964,1.3185734406251289844512939453125E-8,0,0.22122007972041996
2026-01-19T19:15:00+00:00,300,10,main_loglog,central_mean,DREG,W32_seq,0.31812386315043073,1.896165985765640318393707275390625E-8,0,0.3181240642606848
2026-01-19T19:20:00+00:00,300,10,main_loglog,central_mean,DREG,W32_seq,0.31687081017471685,1.888697208015423119068145751953125E-8,0,0.31687099803543617
2026-01-19T19:25:00+00:00,300,10,main_loglog,central_mean,DREG,W32_seq,0.26833278876147876,1.5993880555717871189117431640625E-8,0,0.2683329396437857
2026-01-19T19:30:00+00:00,300,10,main_loglog,central_mean,DREG,W32_seq,0.2948366782079711,1.75736354713422715663909912109375E-8,0,0.2948368407948322
2026-01-19T19:35:00+00:00,300,10,main_loglog,central_mean,DREG,W32_seq,0.272667498610148,1.62522493964521884918212890625E-8,0,0.27266765286456635
2026-01-19T19:40:00+00:00,300,10,main_loglog,central_mean,DREG,W32_seq,0.24216102156836242,1.44339216690279495716094970703125E-8,0,0.2421611637310883
2026-01-19T19:45:00+00:00,300,10,main_loglog,central_mean,DREG,W32_seq,0.19885491374238876,1.1852676495456025600433349609375E-8,0,0.19885503945712035
2026-01-19T19:50:00+00:00,300,10,main_loglog,central_mean,DREG,W32_seq,0.19636028901876795,1.170398527495670020580291748046875E-8,0,0.196360406760324
2026-01-19T19:55:00+00:00,300,10,main_loglog,central_mean,DREG,W32_seq,0.20453879853450713,1.219146242943448603153228759765625E-8,0,0.20453891861946122
2026-01-19T20:00:00+00:00,300,10,main_loglog,central_mean,DREG,W32_seq,0.17420733729333504,1.0383566456635894775390625E-8,0,0.17420743818703696
2026-01-19T20:05:00+00:00,300,10,main_loglog,central_mean,DREG,W32_seq,0.15877358160689525,9.46364293139548599720001220703125E-9,0,0.15877367199394388
2026-01-19T20:10:00+00:00,300,10,main_loglog,central_mean,DREG,W32_seq,0.1331738037778569,7.9377772675667345523834228515625E-9,0,0.13317388163170182
2026-01-19T20:15:00+00:00,300,10,main_loglog,central_mean,DREG,W32_seq,0.12150732797401875,7.24240112149827182292938232421875E-9,0,0.12150739953258075
2026-01-19T20:20:00+00:00,300,10,main_loglog,central_mean,DREG,W32_seq,0.12233621040091397,7.29180636411392509937286376953125E-9,0,0.12233628459157661
2026-01-19T20:25:00+00:00,300,10,main_loglog,central_mean,DREG,W32_seq,0.12313344394599728,7.3393251863716411590576171875E-9,0,0.12313351761423182
2026-01-19T20:30:00+00:00,300,10,main_loglog,central_mean,DREG,W32_seq,0.10996314843568383,6.55431440089248597621917724609375E-9,0,0.1099632165612211
2026-01-19T20:35:00+00:00,300,10,main_loglog,central_mean,DREG,W32_seq,0.11434199132085746,6.8153137755905067920684814453125E-9,0,0.11434206143774353
2026-01-19T20:40:00+00:00,300,10,main_loglog,central_mean,DREG,W32_seq,0.08791472160124048,5.2401257515692996978759765625E-9,0,0.08791477600790315
2026-01-19T20:45:00+00:00,300,10,main_loglog,central_mean,DREG,W32_seq,0.0734002797760033,4.3749976024629652500152587890625E-9,0,0.07340032122254196
2026-01-19T20:50:00+00:00,300,10,main_loglog,central_mean,DREG,W32_seq,0.07501718299416546,4.4713725444177067279815673828125E-9,0,0.0750172251883893
2026-01-19T20:55:00+00:00,300,10,main_loglog,central_mean,DREG,W32_seq,0.05646911359405912,3.36582145655507564544677734375E-9,0,0.05646914831423258
2026-01-19T21:00:00+00:00,300,10,main_loglog,central_mean,DREG,W32_seq,0.05818402181904346,3.4680379521276628971099853515625E-9,0,0.05818406001620988
2026-01-19T21:05:00+00:00,300,10,main_loglog,central_mean,DREG,W32_seq,0.061462121773510604,3.6634279354519011974334716796875E-9,0,0.06146216479001476
2026-01-19T21:10:00+00:00,300,10,main_loglog,central_mean,DREG,W32_seq,0.07565265698531246,4.5092497459240233898162841796875E-9,0,0.07565271302261367
2026-01-19T21:15:00+00:00,300,10,main_loglog,central_mean,DREG,W32_seq,0.07139302659186109,4.25535598944789707660675048828125E-9,0,0.07139307876181258
2026-01-19T21:20:00+00:00,300,10,main_loglog,central_mean,DREG,W32_seq,0.06321739997774756,3.768050669297430515289306640625E-9,0,0.06321744661872121
2026-01-19T21:25:00+00:00,300,10,main_loglog,central_mean,DREG,W32_seq,0.06330430080749565,3.77323036238525211811065673828125E-9,0,0.06330435053665465
2026-01-19T21:30:00+00:00,300,10,main_loglog,central_mean,DREG,W32_seq,0.047054908565101965,2.804691109961388409137725830078125E-9,0,0.04705494540052986
2026-01-19T21:35:00+00:00,300,10,main_loglog,central_mean,DREG,W32_seq,0.02735884504991201,1.63071424066495954990386962890625E-9,0,0.027358865517661316
2026-01-19T21:40:00+00:00,300,10,main_loglog,central_mean,DREG,W32_seq,0.032539990365999985,1.939534566760062277317047119140625E-9,0,0.032540015916941056
2026-01-19T21:45:00+00:00,300,10,main_loglog,central_mean,DREG,W32_seq,0.024325220687493786,1.44989613816105043888092041015625E-9,0,0.02432524086295662
2026-01-19T21:50:00+00:00,300,10,main_loglog,central_mean,DREG,W32_seq,0.018084125521647024,1.07789787779134654998779296875E-9,0,0.018084140755044303
2026-01-19T21:55:00+00:00,300,10,main_loglog,central_mean,DREG,W32_seq,0.005044758886930477,3.00691061432986080646514892578125E-10,0,0.005044763716435452
2026-01-19T22:00:00+00:00,300,10,main_loglog,central_mean,DREG,W32_seq,0.00633416692924956,3.77545769765946865081787109375E-10,0,0.006334172311574167
2026-01-19T22:05:00+00:00,300,10,main_loglog,central_mean,DREG,W32_seq,0.0039829505295673785,2.374023514728175699710845947265625E-10,0,0.003982954512050382
2026-01-19T22:10:00+00:00,300,10,main_loglog,central_mean,DREG,W32_seq,0.0030370160769870418,1.81020264445963013172149658203125E-10,0,0.0030370192916308355
2026-01-19T22:15:00+00:00,300,10,main_loglog,central_mean,DREG,W32_seq,0.0027274549208637063,1.625689816989723622798919677734375E-10,0,0.0027274582207007804
2026-01-19T22:20:00+00:00,300,10,main_loglog,central_mean,DREG,W32_seq,0.002489317159095358,1.4837486500116336345672607421875E-10,0,0.0024893200188976393
2026-01-19T22:25:00+00:00,300,10,main_loglog,central_mean,DREG,W32_seq,0.0025480478342258294,1.51875486029733979701995849609375E-10,0,0.0025480507870757436
2026-01-19T22:30:00+00:00,300,10,main_loglog,central_mean,DREG,W32_seq,0.001854670476105557,1.10546974903676331043243408203125E-10,0,0.0018546729334817237
2026-01-19T22:35:00+00:00,300,10,main_loglog,central_mean,DREG,W32_seq,0.00329062615044001,1.9613660278558790683746337890625E-10,0,0.0032906295256711045
2026-01-19T22:40:00+00:00,300,10,main_loglog,central_mean,DREG,W32_seq,0.004179350189842319,2.49108683457512795925140380859375E-10,0,0.004179354239969813
2026-01-19T22:45:00+00:00,300,10,main_loglog,central_mean,DREG,W32_seq,0.004468228139057562,2.6632715100393068790435791015625E-10,0,0.004468232377613654
2026-01-19T22:50:00+00:00,300,10,main_loglog,central_mean,DREG,W32_seq,0.004034289620498913,2.40462399750883162021636962890625E-10,0,0.004034293439512915
2026-01-19T22:55:00+00:00,300,10,main_loglog,central_mean,DREG,W32_seq,0.0036155959356154376,2.155063113937042713165283203125E-10,0,0.0036155995424074286
2026-01-19T23:00:00+00:00,300,10,main_loglog,central_mean,DREG,W32_seq,0.002397914358615737,1.42926833547099649906158447265625E-10,0,0.0023979172045927675
2026-01-19T23:05:00+00:00,300,10,main_loglog,central_mean,DREG,W32_seq,0.0021314781816896156,1.2704599986610505580902099609375E-10,0,0.002131480553815999
2026-01-19T23:10:00+00:00,300,10,main_loglog,central_mean,DREG,W32_seq,0.0019749459901762505,1.177159541950375139713287353515625E-10,0,0.001974948059033282
2026-01-19T23:15:00+00:00,300,10,main_loglog,central_mean,DREG,W32_seq,0.0017176008852327522,1.02376990630194675922393798828125E-10,0,0.001717602772755648
2026-01-19T23:20:00+00:00,300,10,main_loglog,central_mean,DREG,W32_seq,0.001819632302670363,1.08458537022493064403533935546875E-10,0,0.001819634560543466
2026-01-19T23:25:00+00:00,300,10,main_loglog,central_mean,DREG,W32_seq,0.0018221090491311307,1.086061626154858291149139404296875E-10,0,0.0018221112208488808
2026-01-19T23:30:00+00:00,300,10,main_loglog,central_mean,DREG,W32_seq,0.0018271612475891444,1.0890729710991051197052001953125E-10,0,0.0018271631830772265
2026-01-19T23:35:00+00:00,300,10,main_loglog,central_mean,DREG,W32_seq,0.001786891851870363,1.06507054082772910594940185546875E-10,0,0.0017868940017583765
2026-01-19T23:40:00+00:00,300,10,main_loglog,central_mean,DREG,W32_seq,0.0017415053736077133,1.038018091683216869831085205078125E-10,0,0.0017415073194039642
2026-01-19T23:45:00+00:00,300,10,main_loglog,central_mean,DREG,W32_seq,0.0017138815374569557,1.021553002272221863269805908203125E-10,0,0.0017138835098446331
2026-01-19T23:50:00+00:00,300,10,main_loglog,central_mean,DREG,W32_seq,0.0017218942422997886,1.02632894653069293498992919921875E-10,0,0.0017218961429340453
2026-01-19T23:55:00+00:00,300,10,main_loglog,central_mean,DREG,W32_seq,0.001727865150732662,1.0298878852919709682464599609375E-10,0,0.0017278671386890877
2026-01-20T00:00:00+00:00,300,10,main_loglog,central_mean,DREG,W32_seq,0.0016184649199365512,9.64680266342491626739501953125E-11,0,0.0016184667465911212
2026-01-20T00:05:00+00:00,300,10,main_loglog,central_mean,DREG,W32_seq,0.0015420487265828215,9.19132665743125379085540771484375E-11,0,0.00154205037028085
2026-01-20T00:10:00+00:00,300,10,main_loglog,central_mean,DREG,W32_seq,0.0012484659621421791,7.44143701876508653163909912109375E-11,0,0.0012484674518748393
2026-01-20T00:15:00+00:00,300,10,main_loglog,central_mean,DREG,W32_seq,0.0013717236503442407,8.17611009087706029415130615234375E-11,0,0.0013717253257807915
2026-01-20T00:20:00+00:00,300,10,main_loglog,central_mean,DREG,W32_seq,0.0015103349534101363,9.00229783898673236370086669921875E-11,0,0.0015103366000485507
2026-01-20T00:25:00+00:00,300,10,main_loglog,central_mean,DREG,W32_seq,0.0014696956638935665,8.76006879743079245090484619140625E-11,0,0.0014696973477513332
2026-01-20T00:30:00+00:00,300,10,main_loglog,central_mean,DREG,W32_seq,0.001324853222877963,7.8967405729172408580780029296875E-11,0,0.0013248547828180496
2026-01-20T00:35:00+00:00,300,10,main_loglog,central_mean,DREG,W32_seq,0.0013241106361852857,7.89231441131404459476470947265625E-11,0,0.0013241120186706808
2026-01-20T00:40:00+00:00,300,10,main_loglog,central_mean,DREG,W32_seq,0.0013083600435934268,7.798433563670079708099365234375E-11,0,0.001308361456588823
2026-01-20T00:45:00+00:00,300,10,main_loglog,central_mean,DREG,W32_seq,0.001044530567546745,6.2258873435660898685455322265625E-11,0,0.0010445318860002324
2026-01-20T00:50:00+00:00,300,10,main_loglog,central_mean,DREG,W32_seq,0.0011547366883067009,6.88276701156318724155426025390625E-11,0,0.0011547380232695861
2026-01-20T00:55:00+00:00,300,10,main_loglog,central_mean,DREG,W32_seq,0.0011380301199813096,6.78318810451811313629150390625E-11,0,0.0011380314768891097
2026-01-20T01:00:00+00:00,300,10,main_loglog,central_mean,DREG,W32_seq,0.0011087193589113832,6.60848235435118198394775390625E-11,0,0.0011087205555918443
2026-01-20T01:05:00+00:00,300,10,main_loglog,central_mean,DREG,W32_seq,0.001087242089634512,6.480467853751850128173828125E-11,0,0.001087243298997119
2026-01-20T01:10:00+00:00,300,10,main_loglog,central_mean,DREG,W32_seq,0.0010501067937797068,6.259124241946380138397216796875E-11,0,0.0010501081747869546
2026-01-20T01:15:00+00:00,300,10,main_loglog,central_mean,DREG,W32_seq,0.0009839193794942808,5.86461651023793697357177734375E-11,0,0.0009839206711625206
2026-01-20T01:20:00+00:00,300,10,main_loglog,central_mean,DREG,W32_seq,0.0010060592929905707,5.99658067816836059093475341796875E-11,0,0.0010060605922703417
2026-01-20T01:25:00+00:00,300,10,main_loglog,central_mean,DREG,W32_seq,0.0009786621332232139,5.83328088058956801891326904296875E-11,0,0.0009786633009467817
2026-01-20T01:30:00+00:00,300,10,main_loglog,central_mean,DREG,W32_seq,0.0009676273643345681,5.76750853261094152927398681640625E-11,0,0.0009676285612252261
2026-01-20T01:35:00+00:00,300,10,main_loglog,central_mean,DREG,W32_seq,0.0009808961387084523,5.84659659092695891857147216796875E-11,0,0.0009808973770655087
2026-01-20T01:40:00+00:00,300,10,main_loglog,central_mean,DREG,W32_seq,0.000918908285128589,5.4771201916252911090850830078125E-11,0,0.0009189094887990953
2026-01-20T01:45:00+00:00,300,10,main_loglog,central_mean,DREG,W32_seq,0.0009270546292986436,5.525676186672708988189697265625E-11,0,0.0009270558713434406
2026-01-20T01:50:00+00:00,300,10,main_loglog,central_mean,DREG,W32_seq,0.0009364376069640702,5.5816030917410266399383544921875E-11,0,0.0009364387124648269
2026-01-20T01:55:00+00:00,300,10,main_loglog,central_mean,DREG,W32_seq,0.0009043272820327441,5.39021064062562048435211181640625E-11,0,0.0009043285566937558
2026-01-20T02:00:00+00:00,300,10,main_loglog,central_mean,DREG,W32_seq,0.0009069262472053476,5.405701680215284824371337890625E-11,0,0.000906927537678439
2026-01-20T02:05:00+00:00,300,10,main_loglog,central_mean,DREG,W32_seq,0.0009063794162334985,5.40244231363236010074615478515625E-11,0,0.0009063805253611754
2026-01-20T02:10:00+00:00,300,10,main_loglog,central_mean,DREG,W32_seq,0.0009355886952698827,5.57654318374325454235076904296875E-11,0,0.0009355898720321398
2026-01-20T02:15:00+00:00,300,10,main_loglog,central_mean,DREG,W32_seq,0.0009016808891435418,5.3744369098159182071685791015625E-11,0,0.0009016820487068308
2026-01-20T02:20:00+00:00,300,10,main_loglog,central_mean,DREG,W32_seq,0.0008230837137120643,4.90596123762169063091278076171875E-11,0,0.000823084779904336
2026-01-20T02:25:00+00:00,300,10,main_loglog,central_mean,DREG,W32_seq,0.0008385361508343519,4.99806494018049180507659912109375E-11,0,0.0008385372299883097
2026-01-20T02:30:00+00:00,300,10,main_loglog,central_mean,DREG,W32_seq,0.0007785561778808462,4.6405564420273673534393310546875E-11,0,0.0007785572234996719
2026-01-20T02:35:00+00:00,300,10,main_loglog,central_mean,DREG,W32_seq,0.0007993101359119272,4.76425967163996219635009765625E-11,0,0.0007993111712840503
2026-01-20T02:40:00+00:00,300,10,main_loglog,central_mean,DREG,W32_seq,0.0007590143628394797,4.52407814764666378498077392578125E-11,0,0.000759015387958195
2026-01-20T02:45:00+00:00,300,10,main_loglog,central_mean,DREG,W32_seq,0.0007486704700427243,4.46242374207213103771209716796875E-11,0,0.0007486715293276987
2026-01-20T02:50:00+00:00,300,10,main_loglog,central_mean,DREG,W32_seq,0.00081486411751417,4.856968626464426517486572265625E-11,0,0.0008148652191813501
2026-01-20T02:55:00+00:00,300,10,main_loglog,central_mean,DREG,W32_seq,0.0007758350405429505,4.62433719958633482456207275390625E-11,0,0.0007758361856014277
2026-01-20T03:00:00+00:00,300,10,main_loglog,central_mean,DREG,W32_seq,0.0007421804264265888,4.423740067640476226806640625E-11,0,0.000742181582202277
2026-01-20T03:05:00+00:00,300,10,main_loglog,central_mean,DREG,W32_seq,0.00073490982878729,4.380403928680956363677978515625E-11,0,0.0007349108574649286
2026-01-20T03:10:00+00:00,300,10,main_loglog,central_mean,DREG,W32_seq,0.0006777389221110743,4.03963877028867185115814208984375E-11,0,0.0006777399695837431
2026-01-20T03:15:00+00:00,300,10,main_loglog,central_mean,DREG,W32_seq,0.0006796152164293408,4.050822355922107696533203125E-11,0,0.0006796162672278714
2026-01-20T03:20:00+00:00,300,10,main_loglog,central_mean,DREG,W32_seq,0.0007488649169310091,4.46358273584252059459686279296875E-11,0,0.0007488658887756643
2026-01-20T03:25:00+00:00,300,10,main_loglog,central_mean,DREG,W32_seq,0.0008093963261121101,4.82437805004185497760772705078125E-11,0,0.0008093975535914386
2026-01-20T03:30:00+00:00,300,10,main_loglog,central_mean,DREG,W32_seq,0.0008598277394565691,5.12497269783359229564666748046875E-11,0,0.0008598287848432875
2026-01-20T03:35:00+00:00,300,10,main_loglog,central_mean,DREG,W32_seq,0.0008897413619287915,5.30327178197378814220428466796875E-11,0,0.0008897424190038042
2026-01-20T03:40:00+00:00,300,10,main_loglog,central_mean,DREG,W32_seq,0.0009046926832112656,5.3923886013702487945556640625E-11,0,0.0009046937677356149
2026-01-20T03:45:00+00:00,300,10,main_loglog,central_mean,DREG,W32_seq,0.0009513599620136185,5.67054725893508493900299072265625E-11,0,0.000951361122949365
2026-01-20T03:50:00+00:00,300,10,main_loglog,central_mean,DREG,W32_seq,0.0008784121356785262,5.2357443313510787487030029296875E-11,0,0.0008784133453209488
2026-01-20T03:55:00+00:00,300,10,main_loglog,central_mean,DREG,W32_seq,0.0008532792203094485,5.08594048207669556140899658203125E-11,0,0.0008532804286525083
