1.080000000000e+00	5.016546768766e-10
1.090000000000e+00	4.488434197228e-10
1.096478196143e+00	4.178637379445e-10
1.100000000000e+00	4.020000000000e-10
1.110000000000e+00	3.794922093444e-10
1.120000000000e+00	3.584297937991e-10
1.130000000000e+00	3.387082512019e-10
1.140000000000e+00	3.202314653173e-10
1.148153621497e+00	3.060257504070e-10
1.150000000000e+00	3.029109674023e-10
1.160000000000e+00	2.866652684660e-10
1.170000000000e+00	2.714192549208e-10
1.180000000000e+00	2.571036411323e-10
1.190000000000e+00	2.436544730883e-10
1.200000000000e+00	2.310126780356e-10
1.202264434617e+00	2.282564270033e-10
1.210000000000e+00	2.191236554896e-10
1.220000000000e+00	2.079369055171e-10
1.230000000000e+00	1.974056906231e-10
1.240000000000e+00	1.874867279651e-10
1.250000000000e+00	1.781399089575e-10
1.258925411794e+00	1.702503674904e-10
1.260000000000e+00	1.693280436346e-10
1.270000000000e+00	1.610166274128e-10
1.280000000000e+00	1.531736281330e-10
1.290000000000e+00	1.457692914785e-10
1.300000000000e+00	1.387759630574e-10
1.310000000000e+00	1.321679256082e-10
1.318256738556e+00	1.269851982314e-10
1.320000000000e+00	1.259212499393e-10
1.330000000000e+00	1.200136583530e-10
1.340000000000e+00	1.144243994233e-10
1.350000000000e+00	1.091341331086e-10
1.360000000000e+00	1.041248252780e-10
1.370000000000e+00	9.937965081824e-11
1.380000000000e+00	9.488290456621e-11
1.380384264603e+00	9.471486498131e-11
1.390000000000e+00	9.061991938602e-11
1.400000000000e+00	8.657699076978e-11
1.410000000000e+00	8.274130740188e-11
1.420000000000e+00	7.910088717667e-11
1.430000000000e+00	7.564451820706e-11
1.440000000000e+00	7.236170440314e-11
1.445439770746e+00	7.064528601263e-11
1.450000000000e+00	6.924261523838e-11
1.460000000000e+00	6.627803935521e-11
1.470000000000e+00	6.345934169275e-11
1.480000000000e+00	6.077842384783e-11
1.490000000000e+00	5.822768740571e-11
1.500000000000e+00	5.580000000000e-11
1.513561248436e+00	5.165394543333e-11
1.584893192461e+00	3.479651288422e-11
1.659586907438e+00	2.344055809763e-11
1.737800828749e+00	1.579065597052e-11
1.819700858610e+00	1.063732420281e-11
1.905460717963e+00	7.165798964075e-12
1.995262314969e+00	4.827217241344e-12
2.000000000000e+00	4.730000000000e-12
2.089296130854e+00	3.830397708805e-12
2.187761623950e+00	3.066564786041e-12
2.290867652768e+00	2.455050441725e-12
2.398832919019e+00	1.965480298623e-12
2.500000000000e+00	1.610000000000e-12
2.511886431510e+00	1.570057659864e-12
2.630267991895e+00	1.230240912763e-12
2.754228703338e+00	9.639726884717e-13
2.884031503127e+00	7.553344507400e-13
3.000000000000e+00	6.130000000000e-13
3.019951720402e+00	5.933443700841e-13
3.162277660168e+00	4.731237612032e-13
3.311311214826e+00	3.772616792223e-13
3.467368504525e+00	3.008227154935e-13
3.630780547701e+00	2.398714503509e-13
3.801893963206e+00	1.912698401085e-13
3.981071705535e+00	1.525156565386e-13
4.000000000000e+00	1.490000000000e-13
4.168693834703e+00	1.289306271121e-13
4.365158322402e+00	1.097264535236e-13
4.570881896149e+00	9.338273513857e-14
4.786300923226e+00	7.947340811564e-14
5.000000000000e+00	6.820000000000e-14
5.011872336273e+00	6.822977632325e-14
5.248074602498e+00	6.881054378156e-14
5.495408738576e+00	6.939625469504e-14
5.754399373372e+00	6.998695114206e-14
6.025595860744e+00	7.058267555917e-14
6.309573444802e+00	7.118347074411e-14
6.606934480076e+00	7.178937985895e-14
6.918309709189e+00	7.240044643312e-14
7.244359600750e+00	7.301671436658e-14
7.585775750292e+00	7.363822793297e-14
7.943282347243e+00	7.426503178278e-14
8.317637711027e+00	7.489717094656e-14
8.709635899561e+00	7.553469083815e-14
9.120108393559e+00	7.617763725797e-14
9.549925860214e+00	7.682605639627e-14
1.000000000000e+01	7.747999483649e-14
1.047128548051e+01	7.813949955856e-14
1.096478196143e+01	7.880461794231e-14
1.148153621497e+01	7.947539777088e-14
1.202264434617e+01	8.015188723411e-14
1.258925411794e+01	8.083413493205e-14
1.318256738556e+01	8.152218987842e-14
1.380384264603e+01	8.221610150415e-14
1.445439770746e+01	8.291591966091e-14
1.513561248436e+01	8.362169462471e-14
1.584893192461e+01	8.433347709951e-14
1.659586907438e+01	8.505131822086e-14
1.737800828749e+01	8.577526955957e-14
1.819700858610e+01	8.650538312540e-14
1.905460717963e+01	8.724171137086e-14
1.995262314969e+01	8.798430719487e-14
2.089296130854e+01	8.873322394668e-14
2.187761623950e+01	8.948851542961e-14
2.290867652768e+01	9.025023590496e-14
2.398832919019e+01	9.101844009589e-14
2.511886431510e+01	9.179318319139e-14
2.630267991895e+01	9.257452085017e-14
2.754228703338e+01	9.336250920475e-14
2.884031503127e+01	9.415720486542e-14
2.900000000000e+01	9.425294180986e-14
3.019951720402e+01	9.495866492432e-14
3.162277660168e+01	9.576694695959e-14
3.311311214826e+01	9.658210903944e-14
3.467368504525e+01	9.740420972638e-14
3.630780547701e+01	9.823330808137e-14
3.801893963206e+01	9.906946366812e-14
3.981071705535e+01	9.991273655734e-14
4.000000000000e+01	1.000000000000e-13
4.168693834703e+01	9.937406676927e-14
4.365158322402e+01	9.868087718295e-14
4.570881896149e+01	9.799252298095e-14
4.786300923226e+01	9.730897043374e-14
5.011872336273e+01	9.663018604710e-14
5.248074602498e+01	9.595613656046e-14
5.495408738576e+01	9.528678894524e-14
5.754399373372e+01	9.462211040327e-14
6.025595860744e+01	9.396206836516e-14
6.309573444802e+01	9.330663048869e-14
6.606934480076e+01	9.265576465728e-14
6.918309709189e+01	9.200943897835e-14
7.244359600750e+01	9.136762178182e-14
7.585775750292e+01	9.073028161849e-14
7.943282347243e+01	9.009738725857e-14
8.000000000000e+01	9.000000000000e-14
8.317637711027e+01	8.906311188111e-14
8.709635899561e+01	8.796760601444e-14
9.120108393559e+01	8.688557523391e-14
9.549925860214e+01	8.581685379148e-14
1.000000000000e+02	8.476127797786e-14
1.047128548051e+02	8.371868609746e-14
1.096478196143e+02	8.268891844358e-14
1.148153621497e+02	8.167181727397e-14
1.202264434617e+02	8.066722678667e-14
1.240000000000e+02	8.000000000000e-14
1.258925411794e+02	7.989034335269e-14
1.318256738556e+02	7.955787739343e-14
1.380384264603e+02	7.922679500081e-14
1.445439770746e+02	7.889709041708e-14
1.513561248436e+02	7.856875790844e-14
1.584893192461e+02	7.824179176498e-14
1.640000000000e+02	7.800000000000e-14
1.659586907438e+02	7.836877677203e-14
1.737800828749e+02	7.981578363465e-14
1.819700858610e+02	8.128950813848e-14
1.840000000000e+02	8.164856342695e-14
1.860000000000e+02	8.200000000000e-14
1.905460717963e+02	8.200000000000e-14
1.995262314969e+02	8.200000000000e-14
2.089296130854e+02	8.200000000000e-14
2.187761623950e+02	8.200000000000e-14
2.290867652768e+02	8.200000000000e-14
