0.000000000000e+00	0.000000000000e+00
1.000000000000e-03	0.000000000000e+00
1.035142166679e-03	0.000000000000e+00
1.071519305238e-03	0.000000000000e+00
1.109174815262e-03	0.000000000000e+00
1.148153621497e-03	0.000000000000e+00
1.188502227437e-03	0.000000000000e+00
1.230268770812e-03	0.000000000000e+00
1.273503081017e-03	0.000000000000e+00
1.318256738556e-03	0.000000000000e+00
1.364583136589e-03	0.000000000000e+00
1.412537544623e-03	0.000000000000e+00
1.462177174457e-03	0.000000000000e+00
1.513561248436e-03	0.000000000000e+00
1.566751070108e-03	0.000000000000e+00
1.621810097359e-03	0.000000000000e+00
1.678804018123e-03	0.000000000000e+00
1.737800828749e-03	0.000000000000e+00
1.798870915129e-03	0.000000000000e+00
1.862087136663e-03	0.000000000000e+00
1.927524913191e-03	0.000000000000e+00
1.995262314969e-03	0.000000000000e+00
2.065380155811e-03	0.000000000000e+00
2.137962089502e-03	0.000000000000e+00
2.213094709606e-03	0.000000000000e+00
2.290867652768e-03	0.000000000000e+00
2.371373705662e-03	0.000000000000e+00
2.454708915685e-03	0.000000000000e+00
2.540972705549e-03	0.000000000000e+00
2.630267991895e-03	0.000000000000e+00
2.722701308078e-03	0.000000000000e+00
2.818382931264e-03	0.000000000000e+00
2.917427014001e-03	0.000000000000e+00
3.019951720402e-03	0.000000000000e+00
3.126079367124e-03	0.000000000000e+00
3.235936569296e-03	0.000000000000e+00
3.349654391578e-03	0.000000000000e+00
3.467368504525e-03	0.000000000000e+00
3.589219346450e-03	0.000000000000e+00
3.715352290972e-03	0.000000000000e+00
3.845917820454e-03	0.000000000000e+00
3.981071705535e-03	0.000000000000e+00
4.120975190973e-03	0.000000000000e+00
4.265795188016e-03	0.000000000000e+00
4.415704473533e-03	0.000000000000e+00
4.570881896149e-03	0.000000000000e+00
4.731512589615e-03	0.000000000000e+00
4.897788193684e-03	0.000000000000e+00
5.069907082747e-03	0.000000000000e+00
5.248074602498e-03	0.000000000000e+00
5.432503314924e-03	0.000000000000e+00
5.623413251903e-03	0.000000000000e+00
5.821032177709e-03	0.000000000000e+00
6.025595860744e-03	0.000000000000e+00
6.237348354824e-03	0.000000000000e+00
6.456542290347e-03	0.000000000000e+00
6.683439175686e-03	0.000000000000e+00
6.918309709189e-03	0.000000000000e+00
7.161434102129e-03	0.000000000000e+00
7.413102413009e-03	0.000000000000e+00
7.673614893618e-03	0.000000000000e+00
7.943282347243e-03	0.000000000000e+00
8.222426499471e-03	0.000000000000e+00
8.511380382024e-03	0.000000000000e+00
8.810488730080e-03	0.000000000000e+00
9.120108393559e-03	0.000000000000e+00
9.440608762859e-03	0.000000000000e+00
9.772372209558e-03	0.000000000000e+00
1.011579454260e-02	0.000000000000e+00
1.047128548051e-02	0.000000000000e+00
1.083926914021e-02	0.000000000000e+00
1.122018454302e-02	0.000000000000e+00
1.161448613840e-02	0.000000000000e+00
1.202264434617e-02	0.000000000000e+00
1.244514611771e-02	0.000000000000e+00
1.288249551693e-02	0.000000000000e+00
1.333521432163e-02	0.000000000000e+00
1.380384264603e-02	0.000000000000e+00
1.428893958511e-02	0.000000000000e+00
1.479108388168e-02	0.000000000000e+00
1.531087461682e-02	0.000000000000e+00
1.584893192461e-02	0.000000000000e+00
1.640589773200e-02	0.000000000000e+00
1.698243652462e-02	0.000000000000e+00
1.757923613959e-02	0.000000000000e+00
1.819700858610e-02	0.000000000000e+00
1.883649089490e-02	0.000000000000e+00
1.949844599758e-02	0.000000000000e+00
2.018366363682e-02	0.000000000000e+00
2.089296130854e-02	0.000000000000e+00
2.162718523727e-02	0.000000000000e+00
2.238721138568e-02	0.000000000000e+00
2.317394649968e-02	0.000000000000e+00
2.398832919019e-02	0.000000000000e+00
2.483133105296e-02	0.000000000000e+00
2.570395782769e-02	0.000000000000e+00
2.660725059799e-02	0.000000000000e+00
2.754228703338e-02	0.000000000000e+00
2.851018267504e-02	0.000000000000e+00
2.951209226666e-02	0.000000000000e+00
3.054921113216e-02	0.000000000000e+00
3.162277660168e-02	0.000000000000e+00
3.273406948788e-02	0.000000000000e+00
3.388441561392e-02	0.000000000000e+00
